product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-GRE-10004796,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",31.17
OFF-HAM-10000312,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red",500.13
OFF-HAM-10000430,Office Supplies,Appliances,"Hamilton Beach Blender, Black",70.47
OFF-HAM-10000822,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",56.94
OFF-HAM-10000983,Office Supplies,Appliances,"Hamilton Beach Refrigerator, White",498.27
OFF-HAM-10001107,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",500.88
OFF-HAM-10001302,Office Supplies,Appliances,"Hamilton Beach Microwave, White",280.65
OFF-HAM-10001387,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black",16.84
OFF-HAM-10001621,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",499.56
OFF-HAM-10001712,Office Supplies,Appliances,"Hamilton Beach Blender, Silver",28.42
OFF-HAM-10002455,Office Supplies,Appliances,"Hamilton Beach Toaster, Red",23.0
OFF-HAM-10002778,Office Supplies,Appliances,"Hamilton Beach Microwave, Black",281.94
OFF-HAM-10003040,Office Supplies,Appliances,"Hamilton Beach Stove, White",162.14
OFF-HAM-10003368,Office Supplies,Appliances,"Hamilton Beach Blender, Black",69.18
OFF-HAM-10003628,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",42.66
OFF-HAM-10003663,Office Supplies,Appliances,"Hamilton Beach Stove, Black",541.77
OFF-HAM-10003872,Office Supplies,Appliances,"Hamilton Beach Blender, White",71.79
OFF-HAM-10003992,Office Supplies,Appliances,"Hamilton Beach Toaster, Silver",17.48
OFF-HAM-10004122,Office Supplies,Appliances,"Hamilton Beach Microwave, Silver",283.26
OFF-HAM-10004471,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver",43.41
OFF-HAM-10004674,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",543.09
OFF-HAM-10004805,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White",12.24
OFF-HAM-10004896,Office Supplies,Appliances,"Hamilton Beach Microwave, Red",282.51
OFF-HAM-10004917,Office Supplies,Appliances,"Hamilton Beach Stove, Red",542.34
OFF-HAR-10000187,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",12.72
OFF-HAR-10000242,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",6.75
OFF-HAR-10000414,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",4.65
OFF-HAR-10000495,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",9.36
OFF-HAR-10000501,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",8.73
OFF-HAR-10000681,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",11.34
OFF-HAR-10001262,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",3.22
OFF-HAR-10001310,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set",9.12
OFF-HAR-10001531,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",2.48
OFF-HAR-10001714,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",8.85
OFF-HAR-10001855,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",6.57
OFF-HAR-10001913,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",10.95
OFF-HAR-10001948,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",2.65
OFF-HAR-10002083,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",7.14
OFF-HAR-10002479,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",13.29
OFF-HAR-10002914,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",11.46
OFF-HAR-10003043,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",3.56
OFF-HAR-10003514,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",10.17
OFF-HAR-10003580,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical",10.77
OFF-HAR-10003659,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",10.8
OFF-HAR-10004011,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",8.55
OFF-HAR-10004099,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",10.35
OFF-HAR-10004816,Office Supplies,Labels,"Harbour Creations Shipping Labels, Alphabetical",11.28
OFF-HAR-10004896,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",12.9
OFF-HON-10000137,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",6.66
OFF-HON-10000172,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",3.38
OFF-HON-10000278,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",11.37
OFF-HON-10000934,Office Supplies,Labels,"Hon Legal Exhibit Labels, Laser Printer Compatible",10.86
OFF-HON-10000966,Office Supplies,Labels,"Hon Round Labels, Alphabetical",6.48
OFF-HON-10001102,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",8.76
OFF-HON-10001132,Office Supplies,Labels,"Hon Round Labels, Adjustable",4.56
OFF-HON-10001204,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",5.05
OFF-HON-10001508,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",10.26
OFF-HON-10001706,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical",10.68
OFF-HON-10001723,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set",13.2
OFF-HON-10001783,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",11.76
OFF-HON-10002389,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set",4.5
OFF-HON-10002456,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",12.81
OFF-HON-10002610,Office Supplies,Labels,"Hon Removable Labels, Adjustable",3.19
OFF-HON-10003010,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",7.05
OFF-HON-10003230,Office Supplies,Labels,"Hon Removable Labels, Adjustable",8.16
OFF-HON-10003538,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set",9.03
OFF-HON-10003921,Office Supplies,Labels,"Hon Removable Labels, Laser Printer Compatible",10.08
OFF-HON-10004014,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",2.78
OFF-HON-10004621,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",10.71
OFF-HON-10004698,Office Supplies,Labels,"Hon File Folder Labels, Laser Printer Compatible",3.46
OFF-HON-10004800,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",11.19
OFF-HON-10004825,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",6.54
OFF-HOO-10000318,Office Supplies,Appliances,"Hoover Microwave, Silver",309.39
OFF-HOO-10000335,Office Supplies,Appliances,"Hoover Microwave, White",306.78
OFF-HOO-10000445,Office Supplies,Appliances,"Hoover Refrigerator, Black",525.69
OFF-HOO-10000638,Office Supplies,Appliances,"Hoover Toaster, Black",83.07
OFF-HOO-10001105,Office Supplies,Appliances,"Hoover Refrigerator, Silver",527.01
OFF-HOO-10001248,Office Supplies,Appliances,"Hoover Coffee Grinder, Silver",69.54
OFF-HOO-10001448,Office Supplies,Appliances,"Hoover Blender, White",97.92
OFF-HOO-10001783,Office Supplies,Appliances,"Hoover Microwave, Red",308.64
OFF-HOO-10001881,Office Supplies,Appliances,"Hoover Stove, White",566.61
OFF-HOO-10001987,Office Supplies,Appliances,"Hoover Coffee Grinder, Red",68.79
OFF-HOO-10002386,Office Supplies,Appliances,"Hoover Toaster, Silver",84.39
OFF-HOO-10002715,Office Supplies,Appliances,"Hoover Coffee Grinder, White",66.93
OFF-HOO-10002752,Office Supplies,Appliances,"Hoover Refrigerator, Red",526.26
OFF-HOO-10002920,Office Supplies,Appliances,"Hoover Stove, Black",227.16
OFF-HOO-10002946,Office Supplies,Appliances,"Hoover Stove, Red",568.47
OFF-HOO-10003246,Office Supplies,Appliances,"Hoover Blender, Black",38.64
OFF-HOO-10003269,Office Supplies,Appliances,"Hoover Toaster, Red",83.64
OFF-HOO-10003338,Office Supplies,Appliances,"Hoover Blender, Silver",97.17
OFF-HOO-10003653,Office Supplies,Appliances,"Hoover Stove, Silver",170.77
OFF-HOO-10003820,Office Supplies,Appliances,"Hoover Toaster, White",81.78
OFF-HOO-10004188,Office Supplies,Appliances,"Hoover Blender, Black",95.31
OFF-HOO-10004243,Office Supplies,Appliances,"Hoover Microwave, Black",308.07
OFF-HOO-10004910,Office Supplies,Appliances,"Hoover Refrigerator, White",209.76
OFF-IBI-10000080,Office Supplies,Binders,"Ibico Binder, Recycled",4.75
OFF-IBI-10000099,Office Supplies,Binders,"Ibico Binder, Clear",14.94
OFF-IBI-10000440,Office Supplies,Binders,"Ibico Binder Covers, Clear",13.11
OFF-IBI-10000684,Office Supplies,Binders,"Ibico Binding Machine, Clear",50.88
OFF-IBI-10000779,Office Supplies,Binders,"Ibico Index Tab, Economy",10.41
OFF-IBI-10000951,Office Supplies,Binders,"Ibico Binder Covers, Economy",13.65
OFF-IBI-10000959,Office Supplies,Binders,"Ibico Binding Machine, Recycled",51.78
OFF-IBI-10001123,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",30.81
OFF-IBI-10001494,Office Supplies,Binders,"Ibico Index Tab, Durable",9.27
OFF-IBI-10001640,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",6.99
OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",8.37
OFF-IBI-10001951,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",2.58
OFF-IBI-10002486,Office Supplies,Binders,"Ibico Index Tab, Clear",8.91
OFF-IBI-10002637,Office Supplies,Binders,"Ibico Binding Machine, Durable",52.92
OFF-IBI-10002805,Office Supplies,Binders,"Ibico 3-Hole Punch, Economy",30.45
OFF-IBI-10003191,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",12.78
OFF-IBI-10003422,Office Supplies,Binders,"Ibico Binder, Durable",16.98
OFF-IBI-10003541,Office Supplies,Binders,"Ibico Binding Machine, Economy",51.42
OFF-IBI-10003732,Office Supplies,Binders,"Ibico Hole Reinforcements, Durable",8.49
OFF-IBI-10004074,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",29.91
OFF-IBI-10004323,Office Supplies,Binders,"Ibico Binder Covers, Durable",15.15
OFF-IBI-10004855,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",7.35
OFF-IBI-10004916,Office Supplies,Binders,"Ibico Binder Covers, Recycled",14.01
OFF-IBI-10004959,Office Supplies,Binders,"Ibico Binder, Economy",4.64
OFF-JIF-10000165,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",14.76
OFF-JIF-10000375,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50",14.87
OFF-JIF-10000556,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",19.54
OFF-JIF-10000704,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Set of 50",2.56
OFF-JIF-10000843,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",26.01
OFF-JIF-10000890,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",8.96
OFF-JIF-10000981,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",7.07
OFF-JIF-10002184,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",18.36
OFF-JIF-10002228,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",49.98
OFF-JIF-10002275,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window",12.06
OFF-JIF-10002454,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",9.92
OFF-JIF-10002621,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",4.79
OFF-JIF-10002836,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",46.44
OFF-JIF-10003115,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",13.57
OFF-JIF-10003677,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",6.0
OFF-JIF-10003842,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",4.37
OFF-JIF-10003890,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",18.81
OFF-JIF-10003976,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",40.71
OFF-JIF-10004213,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",19.5
OFF-JIF-10004450,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",10.79
OFF-JIF-10004616,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",28.41
OFF-JIF-10004747,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",29.55
OFF-JIF-10004777,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",2.93
OFF-JIF-10004822,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",39.57
OFF-KIT-10000099,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",211.48
OFF-KIT-10000624,Office Supplies,Appliances,"KitchenAid Blender, Black",39.31
OFF-KIT-10000717,Office Supplies,Appliances,"KitchenAid Toaster, White",83.46
OFF-KIT-10000964,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White",68.61
OFF-KIT-10001040,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",69.9
OFF-KIT-10001213,Office Supplies,Appliances,"KitchenAid Refrigerator, Black",527.37
OFF-KIT-10001245,Office Supplies,Appliances,"KitchenAid Blender, Black",96.99
OFF-KIT-10001380,Office Supplies,Appliances,"KitchenAid Microwave, Black",309.75
OFF-KIT-10001609,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",70.47
OFF-KIT-10001791,Office Supplies,Appliances,"KitchenAid Refrigerator, White",526.08
OFF-KIT-10001899,Office Supplies,Appliances,"KitchenAid Toaster, Black",84.75
OFF-KIT-10002357,Office Supplies,Appliances,"KitchenAid Blender, White",99.6
OFF-KIT-10002678,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver",71.22
OFF-KIT-10002828,Office Supplies,Appliances,"KitchenAid Microwave, White",308.46
OFF-KIT-10003337,Office Supplies,Appliances,"KitchenAid Microwave, Silver",124.43
OFF-KIT-10003611,Office Supplies,Appliances,"KitchenAid Stove, Red",570.15
OFF-KIT-10003683,Office Supplies,Appliances,"KitchenAid Stove, Silver",228.36
OFF-KIT-10003757,Office Supplies,Appliances,"KitchenAid Refrigerator, Red",158.38
OFF-KIT-10003938,Office Supplies,Appliances,"KitchenAid Toaster, Red",85.32
OFF-KIT-10003990,Office Supplies,Appliances,"KitchenAid Toaster, Silver",86.07
OFF-KIT-10004058,Office Supplies,Appliances,"KitchenAid Stove, White",170.49
OFF-KIT-10004515,Office Supplies,Appliances,"KitchenAid Microwave, Red",310.32
OFF-KIT-10004732,Office Supplies,Appliances,"KitchenAid Blender, Silver",29.66
OFF-KLE-10000050,Office Supplies,Supplies,"Kleencut Trimmer, High Speed",41.43
OFF-KLE-10000228,Office Supplies,Supplies,"Kleencut Shears, High Speed",14.03
OFF-KLE-10000296,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",23.76
OFF-KLE-10000466,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",27.06
OFF-KLE-10000527,Office Supplies,Supplies,"Kleencut Scissors, High Speed",22.29
OFF-KLE-10000552,Office Supplies,Supplies,"Kleencut Shears, Steel",46.17
OFF-KLE-10001317,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",15.18
OFF-KLE-10001381,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",9.56
OFF-KLE-10001644,Office Supplies,Supplies,"Kleencut Trimmer, Steel",40.83
OFF-KLE-10001699,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",28.68
OFF-KLE-10001794,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",34.65
OFF-KLE-10002118,Office Supplies,Supplies,"Kleencut Ruler, Serrated",10.26
OFF-KLE-10002292,Office Supplies,Supplies,"Kleencut Scissors, Steel",21.69
OFF-KLE-10002340,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",48.39
OFF-KLE-10002550,Office Supplies,Supplies,"Kleencut Scissors, Serrated",18.99
OFF-KLE-10002869,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",26.46
OFF-KLE-10003227,Office Supplies,Supplies,"Kleencut Ruler, Steel",3.89
OFF-KLE-10003497,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",34.05
OFF-KLE-10004112,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",15.25
OFF-KLE-10004543,Office Supplies,Supplies,"Kleencut Ruler, High Speed",13.56
OFF-KLE-10004581,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",43.05
OFF-KLE-10004673,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",9.41
OFF-KLE-10004771,Office Supplies,Supplies,"Kleencut Shears, Serrated",13.04
OFF-KRA-10000113,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",19.29
OFF-KRA-10000117,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",16.02
OFF-KRA-10000492,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",25.29
OFF-KRA-10000534,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",49.32
OFF-KRA-10000695,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",37.65
OFF-KRA-10000916,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",13.72
OFF-KRA-10001807,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint",28.89
OFF-KRA-10001967,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",19.98
OFF-KRA-10002085,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",5.02
OFF-KRA-10002094,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",11.4
OFF-KRA-10002126,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",15.24
OFF-KRA-10002170,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",16.44
OFF-KRA-10002406,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",20.18
OFF-KRA-10002441,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",18.84
OFF-KRA-10002752,Office Supplies,Envelopes,"Kraft Clasp Envelope, Recycled",7.8
OFF-KRA-10002789,Office Supplies,Envelopes,"Kraft Peel and Seal, with clear poly window",9.61
OFF-KRA-10002828,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",9.16
OFF-KRA-10003337,Office Supplies,Envelopes,"Kraft Mailers, Recycled",36.45
OFF-KRA-10003816,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",41.19
OFF-KRA-10004192,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",26.49
OFF-KRA-10004624,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",20.49
OFF-KRA-10004876,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",46.92
OFF-KRA-10004892,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50",9.0
OFF-LA-10000039,Office Supplies,Labels,"Smead Legal Exhibit Labels, Adjustable",9.0
OFF-LA-10000073,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",7.24
OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.75
OFF-LA-10000095,Office Supplies,Labels,"Avery Round Labels, Laser Printer Compatible",6.43
OFF-LA-10000108,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",12.9
OFF-LA-10000114,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set",5.92
OFF-LA-10000116,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",2.65
OFF-LA-10000121,Office Supplies,Labels,Avery 48,6.3
OFF-LA-10000134,Office Supplies,Labels,Avery 511,2.46
OFF-LA-10000151,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible",4.18
OFF-LA-10000155,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",3.04
OFF-LA-10000157,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",10.98
OFF-LA-10000190,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",4.76
OFF-LA-10000195,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",8.25
OFF-LA-10000203,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",4.44
OFF-LA-10000216,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",6.09
OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",6.63
OFF-LA-10000220,Office Supplies,Labels,"Hon Removable Labels, Laser Printer Compatible",6.05
OFF-LA-10000236,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",8.86
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31
OFF-LA-10000244,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical",10.68
OFF-LA-10000248,Office Supplies,Labels,Avery 52,3.69
OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.09
OFF-LA-10000271,Office Supplies,Labels,"Harbour Creations Shipping Labels, Alphabetical",11.28
OFF-LA-10000276,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",6.18
OFF-LA-10000296,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",10.71
OFF-LA-10000305,Office Supplies,Labels,Avery 495,6.3
OFF-LA-10000321,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",10.32
OFF-LA-10000322,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",6.9
OFF-LA-10000334,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",7.46
OFF-LA-10000341,Office Supplies,Labels,"Smead Shipping Labels, 5000 Label Set",12.0
OFF-LA-10000345,Office Supplies,Labels,"Avery File Folder Labels, Laser Printer Compatible",3.65
OFF-LA-10000356,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",6.66
OFF-LA-10000370,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",11.53
OFF-LA-10000379,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",11.34
OFF-LA-10000404,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",11.61
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,3.98
OFF-LA-10000413,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical",7.12
OFF-LA-10000414,Office Supplies,Labels,Avery 503,10.35
OFF-LA-10000425,Office Supplies,Labels,"Avery Shipping Labels, Alphabetical",11.67
